Date,Close,Volume,Symbol,Dayoff
2020-12-02,62993,6110000,VHM,No
2020-12-02,16693,3210000,VIB,No
2020-12-02,93333,560150,VIC,No
2020-12-02,119500,612480,VJC,No
2020-12-02,100951,1330000,VNM,No
2020-12-02,10259,20380000,VPB,No
2020-12-02,28500,8750000,VRE,No
2020-12-03,32375,2310000,BID,No
2020-12-03,55608,639210,BVH,No
2020-12-03,25201,8080000,CTG,No
2020-12-03,39057,2250000,FPT,No
2020-12-03,79739,978850,GAS,No
2020-12-03,18750,2620000,GVR,No
2020-12-03,13952,7690000,HDB,No
2020-12-03,20544,39510000,HPG,No
2020-12-03,22355,2750000,KDH,No
2020-12-03,12844,36700000,MBB,No
2020-12-03,67594,650480,MSN,No
2020-12-03,37909,3670000,MWG,No
2020-12-03,33601,2089999,NVL,No
2020-12-03,25974,6380000,PDR,No
2020-12-03,49564,688180,PLX,No
2020-12-03,11213,21960000,POW,No
2020-12-03,189267,96410,SAB,No
2020-12-03,12063,12510000,SSI,No
2020-12-03,15650,20880000,STB,No
2020-12-03,25000,17490000,TCB,No
2020-12-03,16074,3340000,TPB,No
2020-12-03,71801,940110,VCB,No
2020-12-03,62771,2180000,VHM,No
2020-12-03,17143,2420000,VIB,No
2020-12-03,94044,823220,VIC,No
2020-12-03,118800,448840,VJC,No
2020-12-03,101414,1110000,VNM,No
2020-12-03,10481,22800000,VPB,No
2020-12-03,28400,4670000,VRE,No
2020-12-04,32414,3220000,BID,No
2020-12-04,54622,545990,BVH,No
2020-12-04,25872,24470000,CTG,No
2020-12-04,39127,1910000,FPT,No
2020-12-04,80682,1500000,GAS,No
2020-12-04,20050,6210000,GVR,No
2020-12-04,13888,6190000,HDB,No
2020-12-04,20600,31180000,HPG,No
2020-12-04,22273,1610000,KDH,No
2020-12-04,12813,30110000,MBB,No
2020-12-04,69702,2370000,MSN,No
2020-12-04,37645,2300000,MWG,No
2020-12-04,33601,3070000,NVL,No
2020-12-04,25974,4099999,PDR,No
2020-12-04,49760,901290,PLX,No
2020-12-04,11360,15530000,POW,No
2020-12-04,196061,159810,SAB,No
2020-12-04,11974,9850000,SSI,No
2020-12-04,15600,24510000,STB,No
2020-12-04,24800,16510000,TCB,No
2020-12-04,16222,3400000,TPB,No
2020-12-04,69958,1100000,VCB,No
2020-12-04,62771,2850000,VHM,No
2020-12-04,17249,2910000,VIB,No
2020-12-04,94044,896690,VIC,No
2020-12-04,118500,496960,VJC,No
2020-12-04,100951,1570000,VNM,No
2020-12-04,10296,20720000,VPB,No
2020-12-04,28000,3860000,VRE,No
2020-12-05,32414,3220000,BID,Yes
2020-12-05,54622,545990,BVH,Yes
2020-12-05,25872,24470000,CTG,Yes
2020-12-05,39127,1910000,FPT,Yes
2020-12-05,80682,1500000,GAS,Yes
2020-12-05,20050,6210000,GVR,Yes
2020-12-05,13888,6190000,HDB,Yes
2020-12-05,20600,31180000,HPG,Yes
2020-12-05,22273,1610000,KDH,Yes
2020-12-05,12813,30110000,MBB,Yes
2020-12-05,69702,2370000,MSN,Yes
2020-12-05,37645,2300000,MWG,Yes
2020-12-05,33601,3070000,NVL,Yes
2020-12-05,25974,4099999,PDR,Yes
2020-12-05,49760,901290,PLX,Yes
2020-12-05,11360,15530000,POW,Yes
2020-12-05,196061,159810,SAB,Yes
2020-12-05,11974,9850000,SSI,Yes
2020-12-05,15600,24510000,STB,Yes
2020-12-05,24800,16510000,TCB,Yes
2020-12-05,16222,3400000,TPB,Yes
2020-12-05,69958,1100000,VCB,Yes
2020-12-05,62771,2850000,VHM,Yes
2020-12-05,17249,2910000,VIB,Yes
2020-12-05,94044,896690,VIC,Yes
2020-12-05,118500,496960,VJC,Yes
2020-12-05,100951,1570000,VNM,Yes
2020-12-05,10296,20720000,VPB,Yes
2020-12-05,28000,3860000,VRE,Yes
2020-12-06,32414,3220000,BID,Yes
2020-12-06,54622,545990,BVH,Yes
2020-12-06,25872,24470000,CTG,Yes
2020-12-06,39127,1910000,FPT,Yes
2020-12-06,80682,1500000,GAS,Yes
2020-12-06,20050,6210000,GVR,Yes
2020-12-06,13888,6190000,HDB,Yes
2020-12-06,20600,31180000,HPG,Yes
2020-12-06,22273,1610000,KDH,Yes
2020-12-06,12813,30110000,MBB,Yes
2020-12-06,69702,2370000,MSN,Yes
2020-12-06,37645,2300000,MWG,Yes
2020-12-06,33601,3070000,NVL,Yes
2020-12-06,25974,4099999,PDR,Yes
2020-12-06,49760,901290,PLX,Yes
2020-12-06,11360,15530000,POW,Yes
2020-12-06,196061,159810,SAB,Yes
2020-12-06,11974,9850000,SSI,Yes
2020-12-06,15600,24510000,STB,Yes
2020-12-06,24800,16510000,TCB,Yes
2020-12-06,16222,3400000,TPB,Yes
2020-12-06,69958,1100000,VCB,Yes
2020-12-06,62771,2850000,VHM,Yes
2020-12-06,17249,2910000,VIB,Yes
2020-12-06,94044,896690,VIC,Yes
2020-12-06,118500,496960,VJC,Yes
2020-12-06,100951,1570000,VNM,Yes
2020-12-06,10296,20720000,VPB,Yes
2020-12-06,28000,3860000,VRE,Yes
2020-12-07,33464,5180000,BID,No
2020-12-07,55214,565990,BVH,No
2020-12-07,25872,9440000,CTG,No
2020-12-07,39127,2009999,FPT,No
2020-12-07,81437,1390000,GAS,No
2020-12-07,20300,4340000,GVR,No
2020-12-07,13984,4200000,HDB,No
2020-12-07,21297,42820000,HPG,No
2020-12-07,22479,1920000,KDH,No
2020-12-07,12783,13490000,MBB,No
2020-12-07,69702,990250,MSN,No
2020-12-07,37777,2009999,MWG,No
2020-12-07,33656,2460000,NVL,No
2020-12-07,26094,4930000,PDR,No
2020-12-07,50249,534840,PLX,No
2020-12-07,11262,11900000,POW,No
2020-12-07,200914,76500,SAB,No
2020-12-07,12272,11000000,SSI,No
2020-12-07,15550,14990000,STB,No
2020-12-07,25050,13040000,TCB,No
2020-12-07,16296,2400000,TPB,No
2020-12-07,71494,1210000,VCB,No
2020-12-07,62623,1920000,VHM,No
2020-12-07,16984,1390000,VIB,No
2020-12-07,94044,763490,VIC,No
2020-12-07,118000,483840,VJC,No
2020-12-07,101877,1970000,VNM,No
2020-12-07,10407,12000000,VPB,No
2020-12-07,28300,3620000,VRE,No
2020-12-08,33231,2710000,BID,No
2020-12-08,56791,1600000,BVH,No
2020-12-08,25722,11110000,CTG,No
2020-12-08,39479,3170000,FPT,No
2020-12-08,81248,1140000,GAS,No
2020-12-08,20300,3510000,GVR,No
2020-12-08,14208,4550000,HDB,No
2020-12-08,21408,35690000,HPG,No
2020-12-08,22521,1890000,KDH,No
2020-12-08,13058,26820000,MBB,No
2020-12-08,69296,1030000,MSN,No
2020-12-08,37843,2880000,MWG,No
2020-12-08,33712,3290000,NVL,No
2020-12-08,25944,3750000,PDR,No
2020-12-08,49662,768990,PLX,No
2020-12-08,11163,13860000,POW,No
2020-12-08,199944,122260,SAB,No
2020-12-08,13079,17910000,SSI,No
2020-12-08,15850,19850000,STB,No
2020-12-08,25000,14340000,TCB,No
2020-12-08,16333,2650000,TPB,No
2020-12-08,71494,896800,VCB,No
2020-12-08,62401,1990000,VHM,No
2020-12-08,17249,1700000,VIB,No
2020-12-08,93333,840690,VIC,No
2020-12-08,118500,522530,VJC,No
2020-12-08,101136,1470000,VNM,No
2020-12-08,10500,12780000,VPB,No
2020-12-08,28200,3900000,VRE,No
2020-12-09,18272,37810000,ACB,No
2020-12-09,34087,4630000,BID,No
2020-12-09,57087,1280000,BVH,No
2020-12-09,25722,10520000,CTG,No
2020-12-09,40392,4139999,FPT,No
2020-12-09,81248,1140000,GAS,No
2020-12-09,20450,5110000,GVR,No
2020-12-09,14496,8039999,HDB,No
2020-12-09,21464,26790000,HPG,No
2020-12-09,22810,1580000,KDH,No
2020-12-09,13089,21080000,MBB,No
2020-12-09,69215,1010000,MSN,No
2020-12-09,38008,2950000,MWG,No
2020-12-09,34936,5590000,NVL,No
2020-12-09,26034,4810000,PDR,No
2020-12-09,51229,1540000,PLX,No
2020-12-09,11213,16810000,POW,No
2020-12-09,194605,102350,SAB,No
2020-12-09,13556,21370000,SSI,No
2020-12-09,15900,18900000,STB,No
2020-12-09,25750,19000000,TCB,No
2020-12-09,16629,4790000,TPB,No
2020-12-09,74105,1530000,VCB,No
2020-12-09,62845,2780000,VHM,No
2020-12-09,17037,1550000,VIB,No
2020-12-09,94222,888510,VIC,No
2020-12-09,120000,683020,VJC,No
2020-12-09,101599,1700000,VNM,No
2020-12-09,10537,14390000,VPB,No
2020-12-09,28400,6860000,VRE,No
2020-12-10,17888,14430000,ACB,No
2020-12-10,34204,4820000,BID,No
2020-12-10,55904,1120000,BVH,No
2020-12-10,25350,13150000,CTG,No
2020-12-10,39689,2920000,FPT,No
2020-12-10,79644,1090000,GAS,No
2020-12-10,19950,3780000,GVR,No
2020-12-10,14240,7680000,HDB,No
2020-12-10,20962,53360000,HPG,No
2020-12-10,23141,3690000,KDH,No
2020-12-10,12874,22240000,MBB,No
2020-12-10,68000,1720000,MSN,No
2020-12-10,37612,3370000,MWG,No
2020-12-10,35548,5060000,NVL,No
2020-12-10,25616,4310000,PDR,No
2020-12-10,50543,906890,PLX,No
2020-12-10,11114,9620000,POW,No
2020-12-10,192276,61250,SAB,No
2020-12-10,13616,15310000,SSI,No
2020-12-10,15550,21850000,STB,No
2020-12-10,25300,18130000,TCB,No
2020-12-10,16444,2670000,TPB,No
2020-12-10,74643,1660000,VCB,No
2020-12-10,61810,3130000,VHM,No
2020-12-10,16773,1490000,VIB,No
2020-12-10,93244,1100000,VIC,No
2020-12-10,119800,655870,VJC,No
2020-12-10,103729,6080000,VNM,No
2020-12-10,10370,16440000,VPB,No
2020-12-10,28200,8050000,VRE,No
2020-12-11,18048,6970000,ACB,No
2020-12-11,35644,5740000,BID,No
2020-12-11,56693,1160000,BVH,No
2020-12-11,25909,10450000,CTG,No
2020-12-11,40041,2420000,FPT,No
2020-12-11,81248,914520,GAS,No
2020-12-11,20900,4720000,GVR,No
2020-12-11,14240,5180000,HDB,No
2020-12-11,21631,29210000,HPG,No
2020-12-11,23099,2160000,KDH,No
2020-12-11,13150,14120000,MBB,No
2020-12-11,68486,949320,MSN,No
2020-12-11,37777,2440000,MWG,No
2020-12-11,35548,3610000,NVL,No
2020-12-11,25616,3930000,PDR,No
2020-12-11,51915,1130000,PLX,No
2020-12-11,11459,11350000,POW,No
2020-12-11,198682,48840,SAB,No
2020-12-11,14064,14010000,SSI,No
2020-12-11,15800,15440000,STB,No
2020-12-11,25650,14120000,TCB,No
2020-12-11,16518,2410000,TPB,No
2020-12-11,74643,990420,VCB,No
2020-12-11,62845,3130000,VHM,No
2020-12-11,16984,1830000,VIB,No
2020-12-11,94933,640530,VIC,No
2020-12-11,122200,721710,VJC,No
2020-12-11,104285,2300000,VNM,No
2020-12-11,10481,11940000,VPB,No
2020-12-11,28600,4660000,VRE,No
2020-12-12,18048,6970000,ACB,Yes
2020-12-12,35644,5740000,BID,Yes
2020-12-12,56693,1160000,BVH,Yes
2020-12-12,25909,10450000,CTG,Yes
2020-12-12,40041,2420000,FPT,Yes
2020-12-12,81248,914520,GAS,Yes
2020-12-12,20900,4720000,GVR,Yes
2020-12-12,14240,5180000,HDB,Yes
2020-12-12,21631,29210000,HPG,Yes
2020-12-12,23099,2160000,KDH,Yes
2020-12-12,13150,14120000,MBB,Yes
2020-12-12,68486,949320,MSN,Yes
2020-12-12,37777,2440000,MWG,Yes
2020-12-12,35548,3610000,NVL,Yes
2020-12-12,25616,3930000,PDR,Yes
2020-12-12,51915,1130000,PLX,Yes
2020-12-12,11459,11350000,POW,Yes
2020-12-12,198682,48840,SAB,Yes
2020-12-12,14064,14010000,SSI,Yes
2020-12-12,15800,15440000,STB,Yes
2020-12-12,25650,14120000,TCB,Yes
2020-12-12,16518,2410000,TPB,Yes
2020-12-12,74643,990420,VCB,Yes
2020-12-12,62845,3130000,VHM,Yes
2020-12-12,16984,1830000,VIB,Yes
2020-12-12,94933,640530,VIC,Yes
2020-12-12,122200,721710,VJC,Yes
2020-12-12,104285,2300000,VNM,Yes
2020-12-12,10481,11940000,VPB,Yes
2020-12-12,28600,4660000,VRE,Yes
2020-12-13,18048,6970000,ACB,Yes
2020-12-13,35644,5740000,BID,Yes
2020-12-13,56693,1160000,BVH,Yes
2020-12-13,25909,10450000,CTG,Yes
2020-12-13,40041,2420000,FPT,Yes
2020-12-13,81248,914520,GAS,Yes
2020-12-13,20900,4720000,GVR,Yes
2020-12-13,14240,5180000,HDB,Yes
2020-12-13,21631,29210000,HPG,Yes
2020-12-13,23099,2160000,KDH,Yes
2020-12-13,13150,14120000,MBB,Yes
2020-12-13,68486,949320,MSN,Yes
2020-12-13,37777,2440000,MWG,Yes
2020-12-13,35548,3610000,NVL,Yes
2020-12-13,25616,3930000,PDR,Yes
2020-12-13,51915,1130000,PLX,Yes
2020-12-13,11459,11350000,POW,Yes
2020-12-13,198682,48840,SAB,Yes
2020-12-13,14064,14010000,SSI,Yes
2020-12-13,15800,15440000,STB,Yes
2020-12-13,25650,14120000,TCB,Yes
2020-12-13,16518,2410000,TPB,Yes
2020-12-13,74643,990420,VCB,Yes
2020-12-13,62845,3130000,VHM,Yes
2020-12-13,16984,1830000,VIB,Yes
2020-12-13,94933,640530,VIC,Yes
2020-12-13,122200,721710,VJC,Yes
2020-12-13,104285,2300000,VNM,Yes
2020-12-13,10481,11940000,VPB,Yes
2020-12-13,28600,4660000,VRE,Yes
2020-12-14,18048,11450000,ACB,No
2020-12-14,36188,3690000,BID,No
2020-12-14,57777,1530000,BVH,No
2020-12-14,26394,14000000,CTG,No
2020-12-14,40181,1990000,FPT,No
2020-12-14,82098,860080,GAS,No
2020-12-14,22350,5530000,GVR,No
2020-12-14,14304,5030000,HDB,No
2020-12-14,21882,25420000,HPG,No
2020-12-14,23388,2620000,KDH,No
2020-12-14,13364,22930000,MBB,No
2020-12-14,68486,1300000,MSN,No
2020-12-14,38240,2970000,MWG,No
2020-12-14,35826,3960000,NVL,No
2020-12-14,26780,6800000,PDR,No
2020-12-14,53384,1160000,PLX,No
2020-12-14,11704,14780000,POW,No
2020-12-14,198002,53970,SAB,No
2020-12-14,15019,18370000,SSI,No
2020-12-14,15950,15680000,STB,No
2020-12-14,26200,15690000,TCB,No
2020-12-14,16629,2580000,TPB,No
2020-12-14,76716,1190000,VCB,No
2020-12-14,64323,3870000,VHM,No
2020-12-14,16852,1470000,VIB,No
2020-12-14,96800,1260000,VIC,No
2020-12-14,127000,722460,VJC,No
2020-12-14,105026,2540000,VNM,No
2020-12-14,10629,15260000,VPB,No
2020-12-14,30000,17930000,VRE,No
2020-12-15,17920,11410000,ACB,No
2020-12-15,35877,4300000,BID,No
2020-12-15,57383,1520000,BVH,No
2020-12-15,26095,14180000,CTG,No
2020-12-15,39830,3680000,FPT,No
2020-12-15,80588,1100000,GAS,No
2020-12-15,23250,4910000,GVR,No
2020-12-15,14240,7370000,HDB,No
2020-12-15,21520,34370000,HPG,No
2020-12-15,22893,3720000,KDH,No
2020-12-15,13150,21390000,MBB,No
2020-12-15,68486,1120000,MSN,No
2020-12-15,38108,4370000,MWG,No
2020-12-15,36438,5900000,NVL,No
2020-12-15,26511,5150000,PDR,No
2020-12-15,52796,1250000,PLX,No
2020-12-15,11459,12490000,POW,No
2020-12-15,193149,116620,SAB,No
2020-12-15,15229,23830000,SSI,No
2020-12-15,15950,17650000,STB,No
2020-12-15,26150,13700000,TCB,No
2020-12-15,16444,1450000,TPB,No
2020-12-15,75103,1830000,VCB,No
2020-12-15,63584,5270000,VHM,No
2020-12-15,16905,1360000,VIB,No
2020-12-15,95111,1360000,VIC,No
2020-12-15,125000,948860,VJC,No
2020-12-15,102989,4570000,VNM,No
2020-12-15,10407,16370000,VPB,No
2020-12-15,30100,13990000,VRE,No
2020-12-16,18080,16350000,ACB,No
2020-12-16,36889,3890000,BID,No
2020-12-16,57777,937270,BVH,No
2020-12-16,26394,9950000,CTG,No
2020-12-16,40111,2750000,FPT,No
2020-12-16,80965,773810,GAS,No
2020-12-16,23300,3530000,GVR,No
2020-12-16,14336,7120000,HDB,No
2020-12-16,21631,30400000,HPG,No
2020-12-16,23306,2260000,KDH,No
2020-12-16,13608,31890000,MBB,No
2020-12-16,68486,778250,MSN,No
2020-12-16,38174,2730000,MWG,No
2020-12-16,37328,5740000,NVL,No
2020-12-16,26571,6050000,PDR,No
2020-12-16,52600,651030,PLX,No
2020-12-16,11508,11040000,POW,No
2020-12-16,193246,29800,SAB,No
2020-12-16,14960,22430000,SSI,No
2020-12-16,16600,23930000,STB,No
2020-12-16,27950,29090000,TCB,No
2020-12-16,16814,3530000,TPB,No
2020-12-16,76716,945130,VCB,No
2020-12-16,63732,2360000,VHM,No
2020-12-16,17143,1500000,VIB,No
2020-12-16,95111,850720,VIC,No
2020-12-16,128100,530890,VJC,No
2020-12-16,103359,2110000,VNM,No
2020-12-16,10852,19910000,VPB,No
2020-12-16,30500,7470000,VRE,No
2020-12-17,18112,21200000,ACB,No
2020-12-17,36110,4900000,BID,No
2020-12-17,56200,1210000,BVH,No
2020-12-17,25788,18490000,CTG,No
2020-12-17,39689,4960000,FPT,No
2020-12-17,79361,1840000,GAS,No
2020-12-17,24000,4910000,GVR,No
2020-12-17,14560,9840000,HDB,No
2020-12-17,20990,53780000,HPG,No
2020-12-17,22727,3940000,KDH,No
2020-12-17,13517,27340000,MBB,No
2020-12-17,68896,1420000,MSN,No
2020-12-17,37513,4490000,MWG,No
2020-12-17,36716,5640000,NVL,No
2020-12-17,26273,5220000,PDR,No
2020-12-17,51229,1370000,PLX,No
2020-12-17,11655,19080000,POW,No
2020-12-17,192179,206620,SAB,No
2020-12-17,14960,20510000,SSI,No
2020-12-17,16600,23520000,STB,No
2020-12-17,28350,29800000,TCB,No
2020-12-17,17407,4130000,TPB,No
2020-12-17,73721,2940000,VCB,No
2020-12-17,62623,6330000,VHM,No
2020-12-17,17355,3880000,VIB,No
2020-12-17,93067,1520000,VIC,No
2020-12-17,124600,590300,VJC,No
2020-12-17,102248,2950000,VNM,No
2020-12-17,10963,26340000,VPB,No
2020-12-17,29750,10320000,VRE,No
2020-12-18,18176,18270000,ACB,No
2020-12-18,36577,3060000,BID,No
2020-12-18,56298,1270000,BVH,No
2020-12-18,26167,7310000,CTG,No
2020-12-18,39970,2120000,FPT,No
2020-12-18,80116,590630,GAS,No
2020-12-18,25350,3880000,GVR,No
2020-12-18,15168,14860000,HDB,No
2020-12-18,21520,35020000,HPG,No
2020-12-18,22893,3050000,KDH,No
2020-12-18,14128,28620000,MBB,No
2020-12-18,68978,1700000,MSN,No
2020-12-18,38008,3260000,MWG,No
2020-12-18,36716,7220000,NVL,No
2020-12-18,26123,6570000,PDR,No
2020-12-18,52698,839990,PLX,No
2020-12-18,11803,12960000,POW,No
2020-12-18,195867,105530,SAB,No
2020-12-18,16005,23000000,SSI,No
2020-12-18,17000,25120000,STB,No
2020-12-18,29200,15250000,TCB,No
2020-12-18,18444,4690000,TPB,No
2020-12-18,75948,1340000,VCB,No
2020-12-18,63066,3950000,VHM,No
2020-12-18,17566,1110000,VIB,No
2020-12-18,93067,1520000,VIC,No
2020-12-18,125000,832310,VJC,No
2020-12-18,102248,3340000,VNM,No
2020-12-18,11722,26190000,VPB,No
2020-12-18,30150,11950000,VRE,No
2020-12-19,18176,18270000,ACB,Yes
2020-12-19,36577,3060000,BID,Yes
2020-12-19,56298,1270000,BVH,Yes
2020-12-19,26167,7310000,CTG,Yes
2020-12-19,39970,2120000,FPT,Yes
2020-12-19,80116,590630,GAS,Yes
2020-12-19,25350,3880000,GVR,Yes
2020-12-19,15168,14860000,HDB,Yes
2020-12-19,21520,35020000,HPG,Yes
2020-12-19,22893,3050000,KDH,Yes
2020-12-19,14128,28620000,MBB,Yes
2020-12-19,68978,1700000,MSN,Yes
2020-12-19,38008,3260000,MWG,Yes
2020-12-19,36716,7220000,NVL,Yes
2020-12-19,26123,6570000,PDR,Yes
2020-12-19,52698,839990,PLX,Yes
2020-12-19,11803,12960000,POW,Yes
2020-12-19,195867,105530,SAB,Yes
2020-12-19,16005,23000000,SSI,Yes
2020-12-19,17000,25120000,STB,Yes
2020-12-19,29200,15250000,TCB,Yes
2020-12-19,18444,4690000,TPB,Yes
2020-12-19,75948,1340000,VCB,Yes
2020-12-19,63066,3950000,VHM,Yes
2020-12-19,17566,1110000,VIB,Yes
2020-12-19,93067,1520000,VIC,Yes
2020-12-19,125000,832310,VJC,Yes
2020-12-19,102248,3340000,VNM,Yes
2020-12-19,11722,26190000,VPB,Yes
2020-12-19,30150,11950000,VRE,Yes
2020-12-20,18176,18270000,ACB,Yes
2020-12-20,36577,3060000,BID,Yes
2020-12-20,56298,1270000,BVH,Yes
2020-12-20,26167,7310000,CTG,Yes
2020-12-20,39970,2120000,FPT,Yes
2020-12-20,80116,590630,GAS,Yes
2020-12-20,25350,3880000,GVR,Yes
2020-12-20,15168,14860000,HDB,Yes
2020-12-20,21520,35020000,HPG,Yes
2020-12-20,22893,3050000,KDH,Yes
2020-12-20,14128,28620000,MBB,Yes
2020-12-20,68978,1700000,MSN,Yes
2020-12-20,38008,3260000,MWG,Yes
2020-12-20,36716,7220000,NVL,Yes
2020-12-20,26123,6570000,PDR,Yes
2020-12-20,52698,839990,PLX,Yes
2020-12-20,11803,12960000,POW,Yes
2020-12-20,195867,105530,SAB,Yes
2020-12-20,16005,23000000,SSI,Yes
2020-12-20,17000,25120000,STB,Yes
2020-12-20,29200,15250000,TCB,Yes
2020-12-20,18444,4690000,TPB,Yes
2020-12-20,75948,1340000,VCB,Yes
2020-12-20,63066,3950000,VHM,Yes
2020-12-20,17566,1110000,VIB,Yes
2020-12-20,93067,1520000,VIC,Yes
2020-12-20,125000,832310,VJC,Yes
2020-12-20,102248,3340000,VNM,Yes
2020-12-20,11722,26190000,VPB,Yes
2020-12-20,30150,11950000,VRE,Yes
2020-12-21,18528,35130000,ACB,No
2020-12-21,36928,3110000,BID,No
2020-12-21,56298,1270000,BVH,No
2020-12-21,26356,10170000,CTG,No
2020-12-21,40392,3180000,FPT,No
2020-12-21,81437,1300000,GAS,No
2020-12-21,27100,3350000,GVR,No
2020-12-21,15968,9830000,HDB,No
2020-12-21,21492,27710000,HPG,No
2020-12-21,23223,2120000,KDH,No
2020-12-21,14220,44020000,MBB,No
2020-12-21,68732,992420,MSN,No
2020-12-21,38405,3470000,MWG,No
2020-12-21,36883,4220000,NVL,No
2020-12-21,27915,7120000,PDR,No
2020-12-21,52894,838750,PLX,No
2020-12-21,11803,11350000,POW,No
2020-12-21,194120,47370,SAB,No
2020-12-21,17110,21820000,SSI,No
2020-12-21,17000,25780000,STB,No
2020-12-21,29400,22780000,TCB,No
2020-12-21,19703,5700000,TPB,No
2020-12-21,76567,889410,VCB,No
2020-12-21,64397,4320000,VHM,No
2020-12-21,17857,1210000,VIB,No
2020-12-21,94578,660490,VIC,No
2020-12-21,125800,652430,VJC,No
2020-12-21,102803,2340000,VNM,No
2020-12-21,12222,15820000,VPB,No
2020-12-21,30400,9990000,VRE,No
2020-12-22,18400,11830000,ACB,No
2020-12-22,36461,3440000,BID,No
2020-12-22,56101,871000,BVH,No
2020-12-22,26318,8300000,CTG,No
2020-12-22,40813,3560000,FPT,No
2020-12-22,80493,909760,GAS,No
2020-12-22,28950,1850000,GVR,No
2020-12-22,15744,6510000,HDB,No
2020-12-22,21938,45720000,HPG,No
2020-12-22,23802,2480000,KDH,No
2020-12-22,14189,37290000,MBB,No
2020-12-22,67912,966300,MSN,No
2020-12-22,39628,6710000,MWG,No
2020-12-22,37106,5520000,NVL,No
2020-12-22,28661,7020000,PDR,No
2020-12-22,52111,640360,PLX,No
2020-12-22,12000,17740000,POW,No
2020-12-22,193635,81000,SAB,No
2020-12-22,17677,19580000,SSI,No
2020-12-22,17150,34460000,STB,No
2020-12-22,29200,17110000,TCB,No
2020-12-22,20444,4890000,TPB,No
2020-12-22,75793,955520,VCB,No
2020-12-22,64249,2810000,VHM,No
2020-12-22,17698,1280000,VIB,No
2020-12-22,93956,583110,VIC,No
2020-12-22,123600,517669,VJC,No
2020-12-22,101785,2270000,VNM,No
2020-12-22,12222,15820000,VPB,No
2020-12-22,30300,6310000,VRE,No
2020-12-23,17984,17530000,ACB,No
2020-12-23,36266,2650000,BID,No
2020-12-23,57777,1930000,BVH,No
2020-12-23,26091,7420000,CTG,No
2020-12-23,40392,1920000,FPT,No
2020-12-23,79927,551200,GAS,No
2020-12-23,27600,3520000,GVR,No
2020-12-23,15360,9940000,HDB,No
2020-12-23,22300,49310000,HPG,No
2020-12-23,23802,1390000,KDH,No
2020-12-23,14006,22620000,MBB,No
2020-12-23,67912,1090000,MSN,No
2020-12-23,39033,2990000,MWG,No
2020-12-23,37272,7290000,NVL,No
2020-12-23,29736,6830000,PDR,No
2020-12-23,52013,866960,PLX,No
2020-12-23,12196,18060000,POW,No
2020-12-23,191208,94860,SAB,No
2020-12-23,17199,21710000,SSI,No
2020-12-23,16700,26090000,STB,No
2020-12-23,28700,19450000,TCB,No
2020-12-23,19629,3470000,TPB,No
2020-12-23,75484,850310,VCB,No
2020-12-23,64619,4190000,VHM,No
2020-12-23,17328,1600000,VIB,No
2020-12-23,93956,789110,VIC,No
2020-12-23,122600,529610,VJC,No
2020-12-23,102062,2430000,VNM,No
2020-12-23,11852,13860000,VPB,No
2020-12-23,30600,11230000,VRE,No
2020-12-24,17472,24740000,ACB,No
2020-12-24,35410,3940000,BID,No
2020-12-24,57580,1190000,BVH,No
2020-12-24,25675,10720000,CTG,No
2020-12-24,40041,3290000,FPT,No
2020-12-24,79172,1250000,GAS,No
2020-12-24,27200,9530000,GVR,No
2020-12-24,14848,10360000,HDB,No
2020-12-24,22272,32479999,HPG,No
2020-12-24,23388,2200000,KDH,No
2020-12-24,13945,26180000,MBB,No
2020-12-24,67830,766680,MSN,No
2020-12-24,38570,3400000,MWG,No
2020-12-24,36716,4030000,NVL,No
2020-12-24,29855,5050000,PDR,No
2020-12-24,51621,833500,PLX,No
2020-12-24,11901,11330000,POW,No
2020-12-24,192179,71760,SAB,No
2020-12-24,16931,24670000,SSI,No
2020-12-24,16500,29370000,STB,No
2020-12-24,27950,26110000,TCB,No
2020-12-24,19259,3760000,TPB,No
2020-12-24,75329,1040000,VCB,No
2020-12-24,63806,3490000,VHM,No
2020-12-24,16984,1490000,VIB,No
2020-12-24,93956,935370,VIC,No
2020-12-24,123000,523500,VJC,No
2020-12-24,100673,2510000,VNM,No
2020-12-24,11666,18470000,VPB,No
2020-12-24,29950,8900000,VRE,No
2020-12-25,17888,14370000,ACB,No
2020-12-25,36266,1970000,BID,No
2020-12-25,61031,2810000,BVH,No
2020-12-25,26242,10330000,CTG,No
2020-12-25,40462,2240000,FPT,No
2020-12-25,79455,617310,GAS,No
2020-12-25,29100,5590000,GVR,No
2020-12-25,15360,7940000,HDB,No
2020-12-25,22718,39780000,HPG,No
2020-12-25,23512,1460000,KDH,No
2020-12-25,14128,20940000,MBB,No
2020-12-25,67666,718310,MSN,No
2020-12-25,39165,3030000,MWG,No
2020-12-25,36994,3510000,NVL,No
2020-12-25,29258,5220000,PDR,No
2020-12-25,52013,394190,PLX,No
2020-12-25,12098,9390000,POW,No
2020-12-25,192179,44010,SAB,No
2020-12-25,18095,24870000,SSI,No
2020-12-25,16950,20820000,STB,No
2020-12-25,29550,17110000,TCB,No
2020-12-25,20111,5870000,TPB,No
2020-12-25,75561,401890,VCB,No
2020-12-25,64767,2060000,VHM,No
2020-12-25,17355,844790,VIB,No
2020-12-25,94133,416590,VIC,No
2020-12-25,125900,874910,VJC,No
2020-12-25,100951,1760000,VNM,No
2020-12-25,12037,16489999,VPB,No
