Symbol,Date,Close,Volume,Dayoff
PDR,2021-03-02,38514,6390000,No
PLX,2021-03-02,57400,3860000,No
POW,2021-03-02,12737,10190000,No
SAB,2021-03-02,181398,105500,No
SSI,2021-03-02,20932,19460000,No
STB,2021-03-02,19150,21140000,No
TCB,2021-03-02,40300,8580000,No
TPB,2021-03-02,22037,23210000,No
VCB,2021-03-02,76877,1520000,No
VHM,2021-03-02,76005,3200000,No
VIB,2021-03-02,23069,2110000,No
VIC,2021-03-02,96178,1040000,No
VJC,2021-03-02,137700,802800,No
VNM,2021-03-02,98051,3050000,No
VPB,2021-03-02,15092,13910000,No
VRE,2021-03-02,34700,6290000,No
ACB,2021-03-03,21280,14180000,No
BID,2021-03-03,34664,1990000,No
BVH,2021-03-03,60439,489900,No
CTG,2021-03-03,29192,16870000,No
FPT,2021-03-03,54582,2210000,No
GAS,2021-03-03,85872,696900,No
GVR,2021-03-03,29600,2910000,No
HDB,2021-03-03,17248,8910000,No
HPG,2021-03-03,26091,39070000,No
KDH,2021-03-03,27107,2080000,No
MBB,2021-03-03,17283,26680000,No
MSN,2021-03-03,74227,963840,No
MWG,2021-03-03,45015,2270000,No
NVL,2021-03-03,45799,4059999,No
PDR,2021-03-03,38394,5800000,No
PLX,2021-03-03,57302,4290000,No
POW,2021-03-03,12639,8790000,No
SAB,2021-03-03,178854,103200,No
SSI,2021-03-03,20812,15260000,No
STB,2021-03-03,19000,16620000,No
TCB,2021-03-03,40350,8440000,No
TPB,2021-03-03,22037,7950000,No
VCB,2021-03-03,76180,1170000,No
VHM,2021-03-03,75044,2790000,No
VIB,2021-03-03,22857,1300000,No
VIC,2021-03-03,95022,1210000,No
VJC,2021-03-03,137200,704400,No
VNM,2021-03-03,97677,2550000,No
VPB,2021-03-03,15407,16379999,No
VRE,2021-03-03,35500,6920000,No
ACB,2021-03-04,20736,15330000,No
BID,2021-03-04,33833,2630000,No
BVH,2021-03-04,59158,491000,No
CTG,2021-03-04,28965,13310000,No
FPT,2021-03-04,53317,4000000,No
GAS,2021-03-04,85778,1330000,No
GVR,2021-03-04,28750,4340000,No
HDB,2021-03-04,16768,6930000,No
HPG,2021-03-04,25590,49070000,No
KDH,2021-03-04,26405,1410000,No
MBB,2021-03-04,16759,37510000,No
MSN,2021-03-04,72505,1980000,No
MWG,2021-03-04,43891,2680000,No
NVL,2021-03-04,45348,2880000,No
PDR,2021-03-04,37498,3340000,No
PLX,2021-03-04,56616,4350000,No
POW,2021-03-04,12393,10160000,No
SAB,2021-03-04,174158,219900,No
SSI,2021-03-04,19976,24280000,No
STB,2021-03-04,18350,23540000,No
TCB,2021-03-04,39050,16230000,No
TPB,2021-03-04,21222,5440000,No
VCB,2021-03-04,75329,1430000,No
VHM,2021-03-04,73935,3530000,No
VIB,2021-03-04,22222,1960000,No
VIC,2021-03-04,95022,1880000,No
VJC,2021-03-04,136800,353700,No
VNM,2021-03-04,96649,2760000,No
VPB,2021-03-04,15370,20250000,No
VRE,2021-03-04,34550,3770000,No
ACB,2021-03-05,20768,15870000,No
BID,2021-03-05,33556,2340000,No
BVH,2021-03-05,58172,744100,No
CTG,2021-03-05,28738,13110000,No
FPT,2021-03-05,53317,3460000,No
GAS,2021-03-05,87288,1470000,No
GVR,2021-03-05,29050,3740000,No
HDB,2021-03-05,16544,7880000,No
HPG,2021-03-05,25645,37550000,No
KDH,2021-03-05,25992,2550000,No
MBB,2021-03-05,16882,30840000,No
MSN,2021-03-05,73161,1370000,No
MWG,2021-03-05,43693,2530000,No
NVL,2021-03-05,44955,4860000,No
PDR,2021-03-05,37379,5740000,No
PLX,2021-03-05,56812,4890000,No
POW,2021-03-05,13229,44360000,No
SAB,2021-03-05,172690,178600,No
SSI,2021-03-05,19976,21960000,No
STB,2021-03-05,18700,24860000,No
TCB,2021-03-05,39200,11170000,No
TPB,2021-03-05,21111,8330000,No
VCB,2021-03-05,74632,2120000,No
VHM,2021-03-05,72752,3720000,No
VIB,2021-03-05,22910,962010,No
VIC,2021-03-05,94489,1460000,No
VJC,2021-03-05,136800,490100,No
VNM,2021-03-05,96275,4190000,No
VPB,2021-03-05,15481,9670000,No
VRE,2021-03-05,34550,4890000,No
ACB,2021-03-06,20768,15870000,Yes
BID,2021-03-06,33556,2340000,Yes
BVH,2021-03-06,58172,744100,Yes
CTG,2021-03-06,28738,13110000,Yes
FPT,2021-03-06,53317,3460000,Yes
GAS,2021-03-06,87288,1470000,Yes
GVR,2021-03-06,29050,3740000,Yes
HDB,2021-03-06,16544,7880000,Yes
HPG,2021-03-06,25645,37550000,Yes
KDH,2021-03-06,25992,2550000,Yes
MBB,2021-03-06,16882,30840000,Yes
MSN,2021-03-06,73161,1370000,Yes
MWG,2021-03-06,43693,2530000,Yes
NVL,2021-03-06,44955,4860000,Yes
PDR,2021-03-06,37379,5740000,Yes
PLX,2021-03-06,56812,4890000,Yes
POW,2021-03-06,13229,44360000,Yes
SAB,2021-03-06,172690,178600,Yes
SSI,2021-03-06,19976,21960000,Yes
STB,2021-03-06,18700,24860000,Yes
TCB,2021-03-06,39200,11170000,Yes
TPB,2021-03-06,21111,8330000,Yes
VCB,2021-03-06,74632,2120000,Yes
VHM,2021-03-06,72752,3720000,Yes
VIB,2021-03-06,22910,962010,Yes
VIC,2021-03-06,94489,1460000,Yes
VJC,2021-03-06,136800,490100,Yes
VNM,2021-03-06,96275,4190000,Yes
VPB,2021-03-06,15481,9670000,Yes
VRE,2021-03-06,34550,4890000,Yes
ACB,2021-03-07,20768,15870000,Yes
BID,2021-03-07,33556,2340000,Yes
BVH,2021-03-07,58172,744100,Yes
CTG,2021-03-07,28738,13110000,Yes
FPT,2021-03-07,53317,3460000,Yes
GAS,2021-03-07,87288,1470000,Yes
GVR,2021-03-07,29050,3740000,Yes
HDB,2021-03-07,16544,7880000,Yes
HPG,2021-03-07,25645,37550000,Yes
KDH,2021-03-07,25992,2550000,Yes
MBB,2021-03-07,16882,30840000,Yes
MSN,2021-03-07,73161,1370000,Yes
MWG,2021-03-07,43693,2530000,Yes
NVL,2021-03-07,44955,4860000,Yes
PDR,2021-03-07,37379,5740000,Yes
PLX,2021-03-07,56812,4890000,Yes
POW,2021-03-07,13229,44360000,Yes
SAB,2021-03-07,172690,178600,Yes
SSI,2021-03-07,19976,21960000,Yes
STB,2021-03-07,18700,24860000,Yes
TCB,2021-03-07,39200,11170000,Yes
TPB,2021-03-07,21111,8330000,Yes
VCB,2021-03-07,74632,2120000,Yes
VHM,2021-03-07,72752,3720000,Yes
VIB,2021-03-07,22910,962010,Yes
VIC,2021-03-07,94489,1460000,Yes
VJC,2021-03-07,136800,490100,Yes
VNM,2021-03-07,96275,4190000,Yes
VPB,2021-03-07,15481,9670000,Yes
VRE,2021-03-07,34550,4890000,Yes
ACB,2021-03-08,20352,25070000,No
BID,2021-03-08,33596,2009999,No
BVH,2021-03-08,58270,784000,No
CTG,2021-03-08,28662,9780000,No
FPT,2021-03-08,53247,2290000,No
GAS,2021-03-08,89647,1650000,No
GVR,2021-03-08,29400,3630000,No
HDB,2021-03-08,16608,4610000,No
HPG,2021-03-08,25813,31200000,No
KDH,2021-03-08,25702,3130000,No
MBB,2021-03-08,17037,23990000,No
MSN,2021-03-08,71685,1940000,No
MWG,2021-03-08,43230,2250000,No
NVL,2021-03-08,45799,5730000,No
PDR,2021-03-08,37200,5780000,No
PLX,2021-03-08,57204,3850000,No
POW,2021-03-08,13918,34230000,No
SAB,2021-03-08,171223,203100,No
SSI,2021-03-08,20036,16810000,No
STB,2021-03-08,18600,13650000,No
TCB,2021-03-08,38850,10810000,No
TPB,2021-03-08,21111,6340000,No
VCB,2021-03-08,73703,1920000,No
VHM,2021-03-08,71865,3960000,No
VIB,2021-03-08,22831,918540,No
VIC,2021-03-08,94222,1560000,No
VJC,2021-03-08,136000,493900,No
VNM,2021-03-08,95527,3210000,No
VPB,2021-03-08,15315,9610000,No
VRE,2021-03-08,34450,4500000,No
ACB,2021-03-09,20512,13780000,No
BID,2021-03-09,33121,3060000,No
BVH,2021-03-09,58073,570700,No
CTG,2021-03-09,28133,13050000,No
FPT,2021-03-09,52685,3010000,No
GAS,2021-03-09,88420,696100,No
GVR,2021-03-09,28700,2060000,No
HDB,2021-03-09,16608,3980000,No
HPG,2021-03-09,25562,28590000,No
KDH,2021-03-09,25455,2300000,No
MBB,2021-03-09,16851,19730000,No
MSN,2021-03-09,71110,1400000,No
MWG,2021-03-09,42338,4460000,No
NVL,2021-03-09,46136,4510000,No
PDR,2021-03-09,38036,6850000,No
PLX,2021-03-09,55441,4099999,No
POW,2021-03-09,13377,28680000,No
SAB,2021-03-09,169266,167500,No
SSI,2021-03-09,19737,16280000,No
STB,2021-03-09,18550,14770000,No
TCB,2021-03-09,38950,10590000,No
TPB,2021-03-09,21037,4550000,No
VCB,2021-03-09,73548,1720000,No
VHM,2021-03-09,72604,2860000,No
VIB,2021-03-09,22751,608010,No
VIC,2021-03-09,92711,1790000,No
VJC,2021-03-09,134900,476800,No
VNM,2021-03-09,93938,4139999,No
VPB,2021-03-09,15481,15540000,No
VRE,2021-03-09,34100,3260000,No
ACB,2021-03-10,20960,18990000,No
BID,2021-03-10,33240,2590000,No
BVH,2021-03-10,58763,464200,No
CTG,2021-03-10,28398,9640000,No
FPT,2021-03-10,53598,3590000,No
GAS,2021-03-10,86816,995600,No
GVR,2021-03-10,29000,2560000,No
HDB,2021-03-10,16704,4390000,No
HPG,2021-03-10,25422,27680000,No
KDH,2021-03-10,26198,2380000,No
MBB,2021-03-10,17253,34980000,No
MSN,2021-03-10,71357,980880,No
MWG,2021-03-10,43131,2170000,No
NVL,2021-03-10,46417,4950000,No
PDR,2021-03-10,38394,7220000,No
PLX,2021-03-10,54657,4300000,No
POW,2021-03-10,13426,22200000,No
SAB,2021-03-10,169559,182100,No
SSI,2021-03-10,19767,16980000,No
STB,2021-03-10,18700,18970000,No
TCB,2021-03-10,39300,9050000,No
TPB,2021-03-10,21074,3470000,No
VCB,2021-03-10,73935,1360000,No
VHM,2021-03-10,73861,3130000,No
VIB,2021-03-10,22725,604610,No
VIC,2021-03-10,94222,648340,No
VJC,2021-03-10,135500,767100,No
VNM,2021-03-10,94499,3390000,No
VPB,2021-03-10,15555,9870000,No
VRE,2021-03-10,34150,3110000,No
ACB,2021-03-11,21120,11130000,No
BID,2021-03-11,34268,2100000,No
BVH,2021-03-11,59651,561200,No
CTG,2021-03-11,28889,9860000,No
FPT,2021-03-11,53879,2040000,No
GAS,2021-03-11,87477,337200,No
GVR,2021-03-11,29500,5320000,No
HDB,2021-03-11,16896,5660000,No
HPG,2021-03-11,25868,27320000,No
KDH,2021-03-11,26074,1440000,No
MBB,2021-03-11,17438,26660000,No
MSN,2021-03-11,71603,1050000,No
MWG,2021-03-11,43792,1540000,No
NVL,2021-03-11,46642,4520000,No
PDR,2021-03-11,39887,9330000,No
PLX,2021-03-11,54461,2910000,No
POW,2021-03-11,13573,13650000,No
SAB,2021-03-11,172201,193500,No
SSI,2021-03-11,20275,16800000,No
STB,2021-03-11,19300,34590000,No
TCB,2021-03-11,40150,15370000,No
TPB,2021-03-11,21185,6760000,No
VCB,2021-03-11,74555,1290000,No
VHM,2021-03-11,73935,2240000,No
VIB,2021-03-11,22884,640140,No
VIC,2021-03-11,94133,1250000,No
VJC,2021-03-11,136100,633000,No
VNM,2021-03-11,96088,2420000,No
VPB,2021-03-11,16203,21230000,No
VRE,2021-03-11,34350,2680000,No
ACB,2021-03-12,21088,8119999,No
BID,2021-03-12,34308,3190000,No
BVH,2021-03-12,59651,675600,No
CTG,2021-03-12,28700,9030000,No
FPT,2021-03-12,53739,2850000,No
GAS,2021-03-12,85967,398400,No
GVR,2021-03-12,30900,8710000,No
HDB,2021-03-12,17056,6330000,No
HPG,2021-03-12,25896,21330000,No
KDH,2021-03-12,25744,2310000,No
MBB,2021-03-12,17438,26470000,No
MSN,2021-03-12,71603,1050000,No
MWG,2021-03-12,43330,1240000,No
NVL,2021-03-12,46249,2700000,No
PDR,2021-03-12,40126,7170000,No
PLX,2021-03-12,54461,2130000,No
POW,2021-03-12,13524,13530000,No
SAB,2021-03-12,174158,65900,No
SSI,2021-03-12,20006,9610000,No
STB,2021-03-12,19200,19940000,No
TCB,2021-03-12,40050,8050000,No
TPB,2021-03-12,21185,7860000,No
VCB,2021-03-12,74167,1610000,No
VHM,2021-03-12,73861,2250000,No
VIB,2021-03-12,22989,841810,No
VIC,2021-03-12,94133,1260000,No
VJC,2021-03-12,135000,528900,No
VNM,2021-03-12,95527,2700000,No
VPB,2021-03-12,16481,23360000,No
VRE,2021-03-12,34650,3710000,No
ACB,2021-03-13,21088,8119999,Yes
BID,2021-03-13,34308,3190000,Yes
BVH,2021-03-13,59651,675600,Yes
CTG,2021-03-13,28700,9030000,Yes
FPT,2021-03-13,53739,2850000,Yes
GAS,2021-03-13,85967,398400,Yes
GVR,2021-03-13,30900,8710000,Yes
HDB,2021-03-13,17056,6330000,Yes
HPG,2021-03-13,25896,21330000,Yes
KDH,2021-03-13,25744,2310000,Yes
MBB,2021-03-13,17438,26470000,Yes
MSN,2021-03-13,71603,1050000,Yes
MWG,2021-03-13,43330,1240000,Yes
NVL,2021-03-13,46249,2700000,Yes
PDR,2021-03-13,40126,7170000,Yes
PLX,2021-03-13,54461,2130000,Yes
POW,2021-03-13,13524,13530000,Yes
SAB,2021-03-13,174158,65900,Yes
SSI,2021-03-13,20006,9610000,Yes
STB,2021-03-13,19200,19940000,Yes
TCB,2021-03-13,40050,8050000,Yes
TPB,2021-03-13,21185,7860000,Yes
VCB,2021-03-13,74167,1610000,Yes
VHM,2021-03-13,73861,2250000,Yes
VIB,2021-03-13,22989,841810,Yes
VIC,2021-03-13,94133,1260000,Yes
VJC,2021-03-13,135000,528900,Yes
VNM,2021-03-13,95527,2700000,Yes
VPB,2021-03-13,16481,23360000,Yes
VRE,2021-03-13,34650,3710000,Yes
ACB,2021-03-14,21088,8119999,Yes
BID,2021-03-14,34308,3190000,Yes
BVH,2021-03-14,59651,675600,Yes
CTG,2021-03-14,28700,9030000,Yes
FPT,2021-03-14,53739,2850000,Yes
GAS,2021-03-14,85967,398400,Yes
GVR,2021-03-14,30900,8710000,Yes
HDB,2021-03-14,17056,6330000,Yes
HPG,2021-03-14,25896,21330000,Yes
KDH,2021-03-14,25744,2310000,Yes
MBB,2021-03-14,17438,26470000,Yes
MSN,2021-03-14,71603,1050000,Yes
MWG,2021-03-14,43330,1240000,Yes
NVL,2021-03-14,46249,2700000,Yes
PDR,2021-03-14,40126,7170000,Yes
PLX,2021-03-14,54461,2130000,Yes
POW,2021-03-14,13524,13530000,Yes
SAB,2021-03-14,174158,65900,Yes
SSI,2021-03-14,20006,9610000,Yes
STB,2021-03-14,19200,19940000,Yes
TCB,2021-03-14,40050,8050000,Yes
TPB,2021-03-14,21185,7860000,Yes
VCB,2021-03-14,74167,1610000,Yes
VHM,2021-03-14,73861,2250000,Yes
VIB,2021-03-14,22989,841810,Yes
VIC,2021-03-14,94133,1260000,Yes
VJC,2021-03-14,135000,528900,Yes
VNM,2021-03-14,95527,2700000,Yes
VPB,2021-03-14,16481,23360000,Yes
VRE,2021-03-14,34650,3710000,Yes
ACB,2021-03-15,21440,28210000,No
BID,2021-03-15,34031,3500000,No
BVH,2021-03-15,59256,393400,No
CTG,2021-03-15,28738,8730000,No
FPT,2021-03-15,53739,2430000,No
GAS,2021-03-15,85967,398200,No
GVR,2021-03-15,30300,2470000,No
HDB,2021-03-15,17056,4440000,No
HPG,2021-03-15,25924,20890000,No
KDH,2021-03-15,25909,1710000,No
MBB,2021-03-15,17839,37700000,No
MSN,2021-03-15,72587,1430000,No
MWG,2021-03-15,43858,2300000,No
NVL,2021-03-15,46080,4690000,No
PDR,2021-03-15,40006,5810000,No
PLX,2021-03-15,55931,4550000,No
POW,2021-03-15,13475,15880000,No
SAB,2021-03-15,173179,114100,No
SSI,2021-03-15,19827,11020000,No
STB,2021-03-15,18900,22950000,No
TCB,2021-03-15,40100,8640000,No
TPB,2021-03-15,21259,6210000,No
VCB,2021-03-15,74555,1840000,No
VHM,2021-03-15,73787,2970000,No
VIB,2021-03-15,23122,937630,No
VIC,2021-03-15,94222,2960000,No
VJC,2021-03-15,135000,495700,No
VNM,2021-03-15,95527,2380000,No
VPB,2021-03-15,16592,13720000,No
VRE,2021-03-15,34450,3030000,No
ACB,2021-03-16,21408,9550000,No
BID,2021-03-16,33556,2800000,No
BVH,2021-03-16,58763,379700,No
CTG,2021-03-16,28511,9110000,No
FPT,2021-03-16,56900,7050000,No
GAS,2021-03-16,85212,893400,No
GVR,2021-03-16,29450,4670000,No
HDB,2021-03-16,17152,7110000,No
HPG,2021-03-16,25701,24740000,No
KDH,2021-03-16,25826,1460000,No
MBB,2021-03-16,17685,20650000,No
MSN,2021-03-16,72177,642240,No
MWG,2021-03-16,44024,1820000,No
NVL,2021-03-16,45517,2990000,No
PDR,2021-03-16,40066,5280000,No
PLX,2021-03-16,56616,4960000,No
POW,2021-03-16,13377,20290000,No
SAB,2021-03-16,176702,91200,No
SSI,2021-03-16,19528,20150000,No
STB,2021-03-16,18900,23800000,No
TCB,2021-03-16,39850,11580000,No
TPB,2021-03-16,21111,4070000,No
VCB,2021-03-16,74090,836800,No
VHM,2021-03-16,73565,1710000,No
VIB,2021-03-16,23016,610660,No
VIC,2021-03-16,93689,1530000,No
VJC,2021-03-16,134600,477000,No
VNM,2021-03-16,94405,4120000,No
VPB,2021-03-16,16426,14840000,No
VRE,2021-03-16,34800,5860000,No
ACB,2021-03-17,21440,9760000,No
BID,2021-03-17,34268,5470000,No
BVH,2021-03-17,58763,391200,No
CTG,2021-03-17,29910,30570000,No
FPT,2021-03-17,56759,2210000,No
GAS,2021-03-17,87571,798700,No
GVR,2021-03-17,29700,2820000,No
HDB,2021-03-17,17600,12180000,No
HPG,2021-03-17,25813,21400000,No
KDH,2021-03-17,26033,2300000,No
MBB,2021-03-17,17901,22980000,No
MSN,2021-03-17,72177,691680,No
MWG,2021-03-17,43891,1560000,No
NVL,2021-03-17,45292,7710000,No
PDR,2021-03-17,40126,5300000,No
PLX,2021-03-17,56616,4740000,No
POW,2021-03-17,13721,25720000,No
SAB,2021-03-17,175332,93200,No
SSI,2021-03-17,19469,11680000,No
STB,2021-03-17,19600,38320000,No
TCB,2021-03-17,40300,9540000,No
TPB,2021-03-17,21259,4940000,No
VCB,2021-03-17,74013,1580000,No
VHM,2021-03-17,73417,2610000,No
VIB,2021-03-17,24339,2500000,No
VIC,2021-03-17,93067,1420000,No
VJC,2021-03-17,133500,564100,No
VNM,2021-03-17,93938,3570000,No
VPB,2021-03-17,16518,9370000,No
VRE,2021-03-17,34850,5560000,No
ACB,2021-03-18,21728,16070000,No
BID,2021-03-18,35614,7130000,No
BVH,2021-03-18,59848,958800,No
CTG,2021-03-18,30629,20710000,No
FPT,2021-03-18,56900,2490000,No
GAS,2021-03-18,86627,276400,No
GVR,2021-03-18,30700,3850000,No
HDB,2021-03-18,17600,11310000,No
HPG,2021-03-18,25980,19600000,No
KDH,2021-03-18,26612,2120000,No
MBB,2021-03-18,18024,21140000,No
MSN,2021-03-18,73571,1470000,No
MWG,2021-03-18,44156,2740000,No
NVL,2021-03-18,45686,3330000,No
PDR,2021-03-18,40603,5080000,No
PLX,2021-03-18,56518,3440000,No
POW,2021-03-18,13623,11400000,No
SAB,2021-03-18,176702,66800,No
SSI,2021-03-18,19887,10990000,No
STB,2021-03-18,19700,19880000,No
TCB,2021-03-18,41950,16410000,No
TPB,2021-03-18,21481,7810000,No
VCB,2021-03-18,75484,2049999,No
VHM,2021-03-18,73713,1790000,No
VIB,2021-03-18,24206,1030000,No
VIC,2021-03-18,94756,1660000,No
VJC,2021-03-18,134900,499900,No
VNM,2021-03-18,95808,2550000,No
VPB,2021-03-18,16981,16770000,No
VRE,2021-03-18,35000,3150000,No
ACB,2021-03-19,21632,11110000,No
BID,2021-03-19,35614,3630000,No
BVH,2021-03-19,60144,3090000,No
CTG,2021-03-19,30591,10700000,No
FPT,2021-03-19,56057,3100000,No
GAS,2021-03-19,85778,966800,No
GVR,2021-03-19,30000,3340000,No
HDB,2021-03-19,17376,7710000,No
HPG,2021-03-19,26286,32280000,No
KDH,2021-03-19,26818,2770000,No
MBB,2021-03-19,18024,16070000,No
MSN,2021-03-19,72751,1380000,No
MWG,2021-03-19,43958,1130000,No
NVL,2021-03-19,44448,5830000,No
PDR,2021-03-19,40902,5280000,No
PLX,2021-03-19,55147,4490000,No
POW,2021-03-19,13180,21630000,No
SAB,2021-03-19,176115,75100,No
SSI,2021-03-19,19887,17330000,No
STB,2021-03-19,19600,24330000,No
TCB,2021-03-19,42000,7410000,No
TPB,2021-03-19,21407,9380000,No
VCB,2021-03-19,72929,2040000,No
VHM,2021-03-19,72308,3570000,No
VIB,2021-03-19,24180,1240000,No
VIC,2021-03-19,96356,1830000,No
VJC,2021-03-19,130500,934300,No
VNM,2021-03-19,95060,2340000,No
VPB,2021-03-19,16740,7810000,No
VRE,2021-03-19,34000,9790000,No
ACB,2021-03-20,21632,11110000,Yes
BID,2021-03-20,35614,3630000,Yes
BVH,2021-03-20,60144,3090000,Yes
CTG,2021-03-20,30591,10700000,Yes
FPT,2021-03-20,56057,3100000,Yes
GAS,2021-03-20,85778,966800,Yes
GVR,2021-03-20,30000,3340000,Yes
HDB,2021-03-20,17376,7710000,Yes
HPG,2021-03-20,26286,32280000,Yes
KDH,2021-03-20,26818,2770000,Yes
MBB,2021-03-20,18024,16070000,Yes
MSN,2021-03-20,72751,1380000,Yes
MWG,2021-03-20,43958,1130000,Yes
NVL,2021-03-20,44448,5830000,Yes
PDR,2021-03-20,40902,5280000,Yes
PLX,2021-03-20,55147,4490000,Yes
POW,2021-03-20,13180,21630000,Yes
SAB,2021-03-20,176115,75100,Yes
SSI,2021-03-20,19887,17330000,Yes
STB,2021-03-20,19600,24330000,Yes
TCB,2021-03-20,42000,7410000,Yes
TPB,2021-03-20,21407,9380000,Yes
VCB,2021-03-20,72929,2040000,Yes
VHM,2021-03-20,72308,3570000,Yes
VIB,2021-03-20,24180,1240000,Yes
VIC,2021-03-20,96356,1830000,Yes
VJC,2021-03-20,130500,934300,Yes
VNM,2021-03-20,95060,2340000,Yes
VPB,2021-03-20,16740,7810000,Yes
VRE,2021-03-20,34000,9790000,Yes
ACB,2021-03-21,21632,11110000,Yes
BID,2021-03-21,35614,3630000,Yes
BVH,2021-03-21,60144,3090000,Yes
CTG,2021-03-21,30591,10700000,Yes
FPT,2021-03-21,56057,3100000,Yes
GAS,2021-03-21,85778,966800,Yes
GVR,2021-03-21,30000,3340000,Yes
HDB,2021-03-21,17376,7710000,Yes
HPG,2021-03-21,26286,32280000,Yes
KDH,2021-03-21,26818,2770000,Yes
MBB,2021-03-21,18024,16070000,Yes
MSN,2021-03-21,72751,1380000,Yes
MWG,2021-03-21,43958,1130000,Yes
NVL,2021-03-21,44448,5830000,Yes
PDR,2021-03-21,40902,5280000,Yes
PLX,2021-03-21,55147,4490000,Yes
POW,2021-03-21,13180,21630000,Yes
SAB,2021-03-21,176115,75100,Yes
SSI,2021-03-21,19887,17330000,Yes
STB,2021-03-21,19600,24330000,Yes
TCB,2021-03-21,42000,7410000,Yes
TPB,2021-03-21,21407,9380000,Yes
VCB,2021-03-21,72929,2040000,Yes
VHM,2021-03-21,72308,3570000,Yes
VIB,2021-03-21,24180,1240000,Yes
VIC,2021-03-21,96356,1830000,Yes
VJC,2021-03-21,130500,934300,Yes
VNM,2021-03-21,95060,2340000,Yes
VPB,2021-03-21,16740,7810000,Yes
VRE,2021-03-21,34000,9790000,Yes
ACB,2021-03-22,21376,13600000,No
BID,2021-03-22,35337,3220000,No
BVH,2021-03-22,61327,1130000,No
CTG,2021-03-22,31082,26690000,No
FPT,2021-03-22,55284,2880000,No
GAS,2021-03-22,85400,510900,No
GVR,2021-03-22,29700,3120000,No
HDB,2021-03-22,17248,6190000,No
HPG,2021-03-22,26063,19390000,No
KDH,2021-03-22,26446,1510000,No
MBB,2021-03-22,17685,25320000,No
MSN,2021-03-22,72259,867960,No
MWG,2021-03-22,43594,1130000,No
NVL,2021-03-22,45461,1990000,No
PDR,2021-03-22,40305,5030000,No
PLX,2021-03-22,54853,963700,No
POW,2021-03-22,13327,14660000,No
SAB,2021-03-22,175136,40700,No
SSI,2021-03-22,19947,11810000,No
STB,2021-03-22,19200,32820000,No
TCB,2021-03-22,41300,10550000,No
TPB,2021-03-22,21333,4690000,No
VCB,2021-03-22,75096,2430000,No
VHM,2021-03-22,73417,2049999,No
VIB,2021-03-22,23889,1350000,No
VIC,2021-03-22,95378,1100000,No
VJC,2021-03-22,132700,507300,No
VNM,2021-03-22,94218,3420000,No
VPB,2021-03-22,16629,11620000,No
VRE,2021-03-22,34600,4090000,No
ACB,2021-03-23,21120,16170000,No
BID,2021-03-23,34585,5720000,No
BVH,2021-03-23,60834,868900,No
CTG,2021-03-23,30629,18910000,No
FPT,2021-03-23,55354,3040000,No
GAS,2021-03-23,86627,563500,No
GVR,2021-03-23,29350,4190000,No
HDB,2021-03-23,16960,6170000,No
HPG,2021-03-23,25980,21920000,No
KDH,2021-03-23,25950,1680000,No
MBB,2021-03-23,17500,24470000,No
MSN,2021-03-23,70946,1230000,No
MWG,2021-03-23,43297,1870000,No
NVL,2021-03-23,45011,5190000,No
PDR,2021-03-23,41511,5390000,No
PLX,2021-03-23,56029,1750000,No
POW,2021-03-23,13082,14110000,No
SAB,2021-03-23,174158,41900,No
SSI,2021-03-23,19648,13710000,No
STB,2021-03-23,18800,25300000,No
TCB,2021-03-23,40450,13000000,No
TPB,2021-03-23,20963,5910000,No
VCB,2021-03-23,74167,1200000,No
VHM,2021-03-23,72974,1720000,No
VIB,2021-03-23,23545,1150000,No
VIC,2021-03-23,94667,1160000,No
VJC,2021-03-23,131000,356300,No
VNM,2021-03-23,93658,4550000,No
VPB,2021-03-23,16481,10760000,No
VRE,2021-03-23,34150,4290000,No
ACB,2021-03-24,20768,15530000,No
BID,2021-03-24,33358,4200000,No
BVH,2021-03-24,58665,1150000,No
CTG,2021-03-24,29494,23570000,No
FPT,2021-03-24,54090,3420000,No
GAS,2021-03-24,85023,729000,No
GVR,2021-03-24,28150,3690000,No
HDB,2021-03-24,16320,8340000,No
HPG,2021-03-24,25339,41510000,No
KDH,2021-03-24,25537,2000000,No
MBB,2021-03-24,17037,26040000,No
MSN,2021-03-24,69798,1040000,No
MWG,2021-03-24,42933,1580000,No
NVL,2021-03-24,44898,3270000,No
PDR,2021-03-24,41183,4460000,No
PLX,2021-03-24,55147,1690000,No
POW,2021-03-24,12541,24200000,No
SAB,2021-03-24,171712,50400,No
SSI,2021-03-24,18692,20620000,No
STB,2021-03-24,18400,22970000,No
TCB,2021-03-24,39300,13790000,No
TPB,2021-03-24,19963,9000000,No
VCB,2021-03-24,73316,1820000,No
VHM,2021-03-24,71865,2730000,No
VIB,2021-03-24,23175,1410000,No
VIC,2021-03-24,95911,1240000,No
VJC,2021-03-24,128000,415100,No
VNM,2021-03-24,92256,3190000,No
VPB,2021-03-24,16333,10170000,No
VRE,2021-03-24,33400,5720000,No
ACB,2021-03-25,20512,13000000,No
BID,2021-03-25,33437,2980000,No
BVH,2021-03-25,58566,615600,No
CTG,2021-03-25,29797,18940000,No
FPT,2021-03-25,53809,3180000,No
GAS,2021-03-25,85212,635700,No
GVR,2021-03-25,27600,4810000,No
HDB,2021-03-25,16384,6450000,No
HPG,2021-03-25,25088,34980000,No
KDH,2021-03-25,25537,2180000,No
MBB,2021-03-25,17006,21380000,No
MSN,2021-03-25,70536,1290000,No
MWG,2021-03-25,42569,1520000,No
